q1,q2,generated_impostor_answer,generated_impostor_raw,impostor_answer_type,judge_choice,judge_raw_output,judge_valid_output,judge_correct,impostor_success,pair_index,round_num
clothing brand,luxury brand,louis vuitton,Louis Vuitton,shared,yes,yes,True,True,True,76,3
clothing brand,luxury brand,louis vuitton,Louis Vuitton,shared,yes,yes,True,True,True,76,4
clothing brand,luxury brand,louis vuitton,Louis Vuitton,shared,yes,yes,True,True,True,76,5
clothing brand,luxury brand,louis vuitton,Louis Vuitton,shared,yes,yes,True,True,True,76,6
clothing brand,luxury brand,louis vuitton,Louis Vuitton,shared,yes,yes,True,True,True,76,7
clothing brand,luxury brand,louis vuitton,Louis Vuitton,shared,yes,yes,True,True,True,76,8
clothing brand,luxury brand,louis vuitton,Louis Vuitton,shared,yes,yes,True,True,True,76,9
french food,cheese,cheddar,cheddar,q2_only,no,no,True,True,False,77,0
french food,cheese,cheddar,cheddar,q2_only,no,no,True,True,False,77,1
french food,cheese,cheddar,cheddar,q2_only,no,no,True,True,False,77,2
french food,cheese,cheddar,cheddar,q2_only,no,no,True,True,False,77,3
french food,cheese,cheddar,cheddar,q2_only,no,no,True,True,False,77,4
french food,cheese,cheddar,cheddar,q2_only,no,no,True,True,False,77,5
french food,cheese,cheddar,cheddar,q2_only,no,no,True,True,False,77,6
french food,cheese,cheddar,Cheddar,q2_only,no,no,True,True,False,77,7
french food,cheese,cheddar,cheddar,q2_only,no,no,True,True,False,77,8
french food,cheese,cheddar,cheddar,q2_only,no,no,True,True,False,77,9
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,0
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,1
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,2
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,3
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,4
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,5
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,6
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,7
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,8
mythological hero,constellation,orion,Orion,shared,no,no,True,False,False,78,9
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,0
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,1
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,2
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,3
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,4
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,5
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,6
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,7
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,8
heavy machinery,farm equipment,tractor,tractor,shared,yes,yes,True,True,True,79,9
german brand,car brand,lexus,Lexus,invalid,no,no,True,True,False,80,0
german brand,car brand,lexus,Lexus,invalid,no,no,True,True,False,80,1
german brand,car brand,lamborghini,Lamborghini,invalid,no,no,True,True,False,80,2
german brand,car brand,lexus,Lexus,invalid,no,no,True,True,False,80,3
german brand,car brand,lexus,Lexus,invalid,no,no,True,True,False,80,4
german brand,car brand,lamborghini,Lamborghini,invalid,no,no,True,True,False,80,5
german brand,car brand,lexus,Lexus,invalid,no,no,True,True,False,80,6
german brand,car brand,lexus,Lexus,invalid,no,no,True,True,False,80,7
german brand,car brand,lexus,Lexus,invalid,no,no,True,True,False,80,8
german brand,car brand,lexus,Lexus,invalid,no,no,True,True,False,80,9
hospital staff,medical profession,doctor,doctor,invalid,yes,yes,True,False,True,81,0
hospital staff,medical profession,doctor,doctor,invalid,yes,yes,True,False,True,81,1
hospital staff,medical profession,doctor,doctor,invalid,yes,yes,True,False,True,81,2
hospital staff,medical profession,doctor,doctor,invalid,yes,yes,True,False,True,81,3
hospital staff,medical profession,doctor,doctor,invalid,yes,yes,True,False,True,81,4
hospital staff,medical profession,doctor,doctor,invalid,yes,yes,True,False,True,81,5
hospital staff,medical profession,doctor,doctor,invalid,yes,yes,True,False,True,81,6
hospital staff,medical profession,doctor,doctor,invalid,yes,yes,True,False,True,81,7
hospital staff,medical profession,physician,physician,invalid,yes,yes,True,False,True,81,8
hospital staff,medical profession,doctor,doctor,invalid,yes,yes,True,False,True,81,9
folk instrument,woodwind instrument,flute,flute,q2_only,yes,yes,True,False,True,82,0
folk instrument,woodwind instrument,flute,flute,q2_only,yes,yes,True,False,True,82,1
folk instrument,woodwind instrument,flute,flute,q2_only,yes,yes,True,False,True,82,2
folk instrument,woodwind instrument,flute,flute,q2_only,yes,yes,True,False,True,82,3
folk instrument,woodwind instrument,flute,flute,q2_only,yes,yes,True,False,True,82,4
folk instrument,woodwind instrument,flute,flute,q2_only,yes,yes,True,False,True,82,5
folk instrument,woodwind instrument,flute,flute,q2_only,yes,yes,True,False,True,82,6
folk instrument,woodwind instrument,flute,flute,q2_only,yes,yes,True,False,True,82,7
folk instrument,woodwind instrument,clarinet,clarinet,q2_only,no,no,True,True,False,82,8
folk instrument,woodwind instrument,flute,flute,q2_only,yes,yes,True,False,True,82,9
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,0
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,1
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,2
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,3
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,4
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,5
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,6
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,7
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,8
camping gear,rain gear,raincoat,raincoat,invalid,yes,yes,True,False,True,83,9
soup,noodle dish,noodles,noodles,invalid,no,no,True,True,False,84,0
soup,noodle dish,ramen,ramen,shared,yes,yes,True,True,True,84,1
soup,noodle dish,ramen,ramen,shared,yes,yes,True,True,True,84,2
soup,noodle dish,noodles,noodles,invalid,no,no,True,True,False,84,3
soup,noodle dish,ramen,ramen,shared,yes,yes,True,True,True,84,4
soup,noodle dish,udong,udong,invalid,no,no,True,True,False,84,5
soup,noodle dish,ramen,ramen,shared,yes,yes,True,True,True,84,6
soup,noodle dish,udon,udon,shared,no,no,True,False,False,84,7
soup,noodle dish,udon,udon,shared,no,no,True,False,False,84,8
soup,noodle dish,udon,udon,shared,no,no,True,False,False,84,9
metal,chemical element,argon,argon,q2_only,no,no,True,True,False,85,0
metal,chemical element,mercury,mercury,invalid,yes,yes,True,False,True,85,1
metal,chemical element,gold,gold,shared,yes,yes,True,True,True,85,2
metal,chemical element,bromine,bromine,invalid,no,no,True,True,False,85,3
metal,chemical element,mercury,mercury,invalid,yes,yes,True,False,True,85,4
metal,chemical element,argon,argon,q2_only,no,no,True,True,False,85,5
metal,chemical element,mercury,mercury,invalid,yes,yes,True,False,True,85,6
metal,chemical element,argon,argon,q2_only,no,no,True,True,False,85,7
metal,chemical element,argon,argon,q2_only,no,no,True,True,False,85,8
metal,chemical element,mercury,mercury,invalid,yes,yes,True,False,True,85,9
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,0
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,1
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,2
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,3
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,4
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,5
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,6
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,7
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,8
spanish speaking country,south american country,bolivia,Bolivia,q2_only,yes,yes,True,False,True,86,9
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,0
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,1
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,2
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,3
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,4
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,5
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,6
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,7
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,8
venomous animal,australian animal,kangaroo,kangaroo,q2_only,no,no,True,True,False,87,9
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,0
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,1
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,2
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,3
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,4
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,5
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,6
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,7
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,8
salty snack,movie theater food,popcorn,popcorn,shared,yes,yes,True,True,True,88,9
tech giant,streaming service,netflix,Netflix,shared,no,no,True,False,False,89,0
tech giant,streaming service,netflix,Netflix,shared,no,no,True,False,False,89,1
tech giant,streaming service,netflix,netflix,shared,no,no,True,False,False,89,2
tech giant,streaming service,netflix,Netflix,shared,no,no,True,False,False,89,3
tech giant,streaming service,netflix,netflix,shared,no,no,True,False,False,89,4
tech giant,streaming service,netflix,Netflix,shared,no,no,True,False,False,89,5
tech giant,streaming service,netflix,netflix,shared,no,no,True,False,False,89,6
tech giant,streaming service,netflix,Netflix,shared,no,no,True,False,False,89,7
tech giant,streaming service,netflix,netflix,shared,no,no,True,False,False,89,8
tech giant,streaming service,netflix,netflix,shared,no,no,True,False,False,89,9
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,0
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,1
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,2
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,3
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,4
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,5
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,6
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,7
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,8
flightless bird,antarctic animal,penguin,penguin,invalid,yes,yes,True,False,True,90,9
school subject,craft,weaver,weaver,invalid,no,no,True,True,False,91,0
school subject,craft,weaver,weaver,invalid,no,no,True,True,False,91,1
school subject,craft,weaver,weaver,invalid,no,no,True,True,False,91,2
school subject,craft,weaver,weaver,invalid,no,no,True,True,False,91,3
school subject,craft,weaving,weaving,invalid,no,no,True,True,False,91,4
school subject,craft,weaver,weaver,invalid,no,no,True,True,False,91,5
school subject,craft,weaver,weaver,invalid,no,no,True,True,False,91,6
school subject,craft,weaver,weaver,invalid,no,no,True,True,False,91,7
school subject,craft,weaver,weaver,invalid,no,no,True,True,False,91,8
school subject,craft,weaver,weaver,invalid,no,no,True,True,False,91,9
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,0
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,1
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,2
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,3
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,4
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,5
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,6
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,7
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,8
houseplant,succulent,cactus,cactus,q2_only,yes,yes,True,False,True,92,9
uniformed profession,medical profession,cardiologist,cardiologist,invalid,no,no,True,True,False,93,0
uniformed profession,medical profession,radiologist,radiologist,invalid,no,no,True,True,False,93,1
uniformed profession,medical profession,physician,physician,invalid,yes,yes,True,False,True,93,2
uniformed profession,medical profession,physician,physician,invalid,yes,yes,True,False,True,93,3
uniformed profession,medical profession,surgeon,surgeon,shared,yes,yes,True,True,True,93,4
uniformed profession,medical profession,cardiologist,cardiologist,invalid,no,no,True,True,False,93,5
uniformed profession,medical profession,cardiologist,cardiologist,invalid,no,no,True,True,False,93,6
uniformed profession,medical profession,cardiologist,cardiologist,invalid,no,no,True,True,False,93,7
uniformed profession,medical profession,surgeon,surgeon,shared,yes,yes,True,True,True,93,8
uniformed profession,medical profession,cardiologist,cardiologist,invalid,no,no,True,True,False,93,9
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,0
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,1
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,2
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,3
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,4
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,5
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,6
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,7
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,8
watercraft,recreational vehicle,travel trailer,travel trailer,q2_only,no,no,True,True,False,94,9
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,0
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,1
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,2
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,3
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,4
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,5
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,6
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,7
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,8
dietary supplement,mineral,quartz,quartz,q2_only,no,no,True,True,False,95,9
green fruit,salad ingredient,cucumber,cucumber,shared,no,no,True,False,False,96,0
green fruit,salad ingredient,cucumber,cucumber,shared,no,no,True,False,False,96,1
green fruit,salad ingredient,cucumber,cucumber,shared,no,no,True,False,False,96,2
green fruit,salad ingredient,lettuce,lettuce,q2_only,no,no,True,True,False,96,3
green fruit,salad ingredient,cucumber,cucumber,shared,no,no,True,False,False,96,4
green fruit,salad ingredient,lettuce,lettuce,q2_only,no,no,True,True,False,96,5
green fruit,salad ingredient,cucumber,cucumber,shared,no,no,True,False,False,96,6
green fruit,salad ingredient,cilantro,cilantro,invalid,no,no,True,True,False,96,7
green fruit,salad ingredient,cucumber,cucumber,shared,no,no,True,False,False,96,8
green fruit,salad ingredient,cucumber,cucumber,shared,no,no,True,False,False,96,9
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,0
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,1
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,2
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,3
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,4
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,5
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,6
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,7
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,8
bird of prey,scavenger,treasure hunter,treasure hunter,invalid,no,no,True,True,False,97,9
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,0
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,1
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,2
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,3
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,4
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,5
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,6
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,7
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,8
brass instrument,jazz instrument,trumpet,trumpet,shared,yes,yes,True,True,True,98,9
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,0
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,1
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,2
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,3
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,4
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,5
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,6
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,7
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,8
european country,nato member,albania,Albania,invalid,yes,yes,True,False,True,99,9
gym equipment,home workout equipment,dumbbell,dumbbell,shared,yes,yes,True,True,True,100,0
gym equipment,home workout equipment,exercise bike,exercise bike,invalid,yes,yes,True,False,True,100,1
gym equipment,home workout equipment,exercise bike,exercise bike,invalid,yes,yes,True,False,True,100,2
gym equipment,home workout equipment,exercise bike,exercise bike,invalid,yes,yes,True,False,True,100,3
gym equipment,home workout equipment,dumbbell,dumbbell,shared,yes,yes,True,True,True,100,4
gym equipment,home workout equipment,dumbbell,dumbbell,shared,yes,yes,True,True,True,100,5
gym equipment,home workout equipment,dumbbell,dumbbell,shared,yes,yes,True,True,True,100,6
gym equipment,home workout equipment,dumbbell,dumbbell,shared,yes,yes,True,True,True,100,7
gym equipment,home workout equipment,exercise bike,exercise bike,invalid,yes,yes,True,False,True,100,8
gym equipment,home workout equipment,exercise bike,exercise bike,invalid,yes,yes,True,False,True,100,9
kitchen appliance,smart home device,smart speaker,smart speaker,q2_only,no,no,True,True,False,101,0
kitchen appliance,smart home device,smart speaker,smart speaker,q2_only,no,no,True,True,False,101,1
kitchen appliance,smart home device,smart speaker,smart speaker,q2_only,no,no,True,True,False,101,2
kitchen appliance,smart home device,smart thermostat,smart thermostat,invalid,no,no,True,True,False,101,3
kitchen appliance,smart home device,smart speaker,smart speaker,q2_only,no,no,True,True,False,101,4
kitchen appliance,smart home device,smart speaker,smart speaker,q2_only,no,no,True,True,False,101,5
kitchen appliance,smart home device,smart speaker,smart speaker,q2_only,no,no,True,True,False,101,6
kitchen appliance,smart home device,smart speaker,smart speaker,q2_only,no,no,True,True,False,101,7
kitchen appliance,smart home device,smart speaker,smart speaker,q2_only,no,no,True,True,False,101,8
kitchen appliance,smart home device,smart speaker,smart speaker,q2_only,no,no,True,True,False,101,9
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,0
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,1
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,2
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,3
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,4
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,5
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,6
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,7
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,8
pasta shape,italian food,pizza,pizza,q2_only,no,no,True,True,False,102,9
dog breed,working dog,doggy,doggy,invalid,no,no,True,True,False,103,0
dog breed,working dog,doggy,doggy,invalid,no,no,True,True,False,103,1
dog breed,working dog,retriever,retriever,invalid,yes,yes,True,False,True,103,2
dog breed,working dog,doggy,doggy,invalid,no,no,True,True,False,103,3
dog breed,working dog,doggy,doggy,invalid,no,no,True,True,False,103,4
dog breed,working dog,retriever,retriever,invalid,yes,yes,True,False,True,103,5
dog breed,working dog,retriever,retriever,invalid,yes,yes,True,False,True,103,6
dog breed,working dog,doggy,doggy,invalid,no,no,True,True,False,103,7
dog breed,working dog,retriever,retriever,invalid,yes,yes,True,False,True,103,8
dog breed,working dog,doggy,doggy,invalid,no,no,True,True,False,103,9
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,0
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,1
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,2
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,3
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,4
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,5
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,6
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,7
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,8
social media platform,messaging app,whatsapp,WhatsApp,shared,no,no,True,False,False,104,9
freshwater fish,game fish,salmon,salmon,invalid,no,no,True,True,False,105,0
freshwater fish,game fish,tuna,tuna,q2_only,no,no,True,True,False,105,1
freshwater fish,game fish,salmon,salmon,invalid,no,no,True,True,False,105,2
freshwater fish,game fish,salmon,salmon,invalid,no,no,True,True,False,105,3
freshwater fish,game fish,tuna,tuna,q2_only,no,no,True,True,False,105,4
freshwater fish,game fish,tuna,tuna,q2_only,no,no,True,True,False,105,5
freshwater fish,game fish,tuna,tuna,q2_only,no,no,True,True,False,105,6
freshwater fish,game fish,tuna,tuna,q2_only,no,no,True,True,False,105,7
freshwater fish,game fish,salmon,salmon,invalid,no,no,True,True,False,105,8
freshwater fish,game fish,tuna,tuna,q2_only,no,no,True,True,False,105,9
programming language,web technology,html,HTML,q2_only,no,no,True,True,False,106,0
programming language,web technology,web developer,web developer,invalid,no,no,True,True,False,106,1
programming language,web technology,web developer,web developer,invalid,no,no,True,True,False,106,2
programming language,web technology,web developer,web developer,invalid,no,no,True,True,False,106,3
programming language,web technology,web developer,web developer,invalid,no,no,True,True,False,106,4
programming language,web technology,web developer,web developer,invalid,no,no,True,True,False,106,5
programming language,web technology,web developer,web developer,invalid,no,no,True,True,False,106,6
programming language,web technology,web developer,web developer,invalid,no,no,True,True,False,106,7
programming language,web technology,web developer,web developer,invalid,no,no,True,True,False,106,8
programming language,web technology,web developer,web developer,invalid,no,no,True,True,False,106,9
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,0
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,1
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,2
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,3
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,4
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,5
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,6
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,7
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,8
comic book hero,avenger,hawkeye,hawkeye,q2_only,no,no,True,True,False,107,9
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,0
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,1
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,2
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,3
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,4
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,5
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,6
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,7
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,8
herbivore,farm animal,pig,pig,q2_only,no,no,True,True,False,108,9
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,0
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,1
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,2
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,3
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,4
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,5
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,6
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,7
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,8
footwear brand,sports brand,nike,Nike,shared,yes,yes,True,True,True,109,9
nut,baking ingredient,sugar,sugar,q2_only,no,no,True,True,False,110,0
nut,baking ingredient,sugar,sugar,q2_only,no,no,True,True,False,110,1
nut,baking ingredient,sugar,sugar,q2_only,no,no,True,True,False,110,2
nut,baking ingredient,sugar,sugar,q2_only,no,no,True,True,False,110,3
nut,baking ingredient,sugar,sugar,q2_only,no,no,True,True,False,110,4
nut,baking ingredient,sugar,sugar,q2_only,no,no,True,True,False,110,5
nut,baking ingredient,sugar,sugar,q2_only,no,no,True,True,False,110,6
nut,baking ingredient,sugar,sugar,q2_only,no,no,True,True,False,110,7
nut,baking ingredient,sugar,sugar,q2_only,no,no,True,True,False,110,8
nut,baking ingredient,butter,butter,q2_only,no,no,True,True,False,110,9
martial art,olympic sport,rowing,rowing,q2_only,no,no,True,True,False,111,0
martial art,olympic sport,rowing,rowing,q2_only,no,no,True,True,False,111,1
martial art,olympic sport,rowing,rowing,q2_only,no,no,True,True,False,111,2
martial art,olympic sport,rowing,rowing,q2_only,no,no,True,True,False,111,3
martial art,olympic sport,rowing,rowing,q2_only,no,no,True,True,False,111,4
martial art,olympic sport,rowing,rowing,q2_only,no,no,True,True,False,111,5
martial art,olympic sport,rowing,rowing,q2_only,no,no,True,True,False,111,6
martial art,olympic sport,rowing,rowing,q2_only,no,no,True,True,False,111,7
martial art,olympic sport,rowing,rowing,q2_only,no,no,True,True,False,111,8
martial art,olympic sport,swimming,swimming,q2_only,no,no,True,True,False,111,9
software application,google product,chrome,chrome,shared,yes,yes,True,True,True,112,0
software application,google product,chrome,chrome,shared,yes,yes,True,True,True,112,1
software application,google product,search,search,invalid,no,no,True,True,False,112,2
